0,  0483, 0204
1,  0202, 0204
2,  0202, 0203
3,  0218, 0203
4,  0211, 0202
5,  0212, 0202
6,  0215, 0212
7,  0215, 0211
8,  0221, 0213
9,  0211, 0212
10,  0213, 0212
11,  0214, 0220
12,  0216, 0219
13,  0215, 0220
14,  0226, 0219
15,  0223, 0219
16,  0224, 0231
17,  0232, 0231
18,  0227, 0229
19,  0228, 0229
20,  0231, 0231
21,  0233, 0241
22,  0236, 0239
23,  0236, 0241
24,  0238, 0239
25,  0241, 0240
26,  0242, 0249
27,  0243, 0248
28,  0245, 0247
29,  0247, 0249
30,  0249, 0249
31,  0250, 0258
32,  0252, 0258
33,  0255, 0258
34,  0257, 0258
35,  0260, 0258
36,  0261, 0266
37,  0262, 0269
38,  0265, 0268
39,  0265, 0267
40,  0268, 0266
41,  0270, 0276
42,  0272, 0278
43,  0273, 0277
44,  0274, 0278
45,  0277, 0277
46,  0279, 0356
47,  0282, 0348
48,  0282, 0347
49,  0285, 0347
